feature1,feature2,feature3
16.843600007418356,77.86561030436677,8.43142112294761
22.031416198845022,84.29545765339567,8.07488158035738
25.7143727190348,70.92727831531387,1.2131456243730296
17.270006274367496,77.65438480676907,-1.551177392072578
17.856920505466647,86.06915938229092,5.684587108426549
7.8328055374134244,83.90882512775603,12.75108435188892
27.50684190082493,86.45147373239153,10.323025224676497
17.497019814334376,85.78945709135556,0.6323634358067327
20.10655492767475,78.00117917939892,8.15177674282392
23.534630204866083,81.88951750463639,6.286809005344622
15.052796474165511,81.53292710698764,6.173109262942358
19.664244594882387,75.72710463885721,13.21956675389292
18.593725190783644,80.30595166024548,4.753188621899566
18.772883442124925,81.37866248821484,18.398470991220435
21.084843149257242,82.8457127236416,6.796873871997578
32.14474351083739,78.54426359840926,1.585273144450337
20.627886637160326,78.7567932442761,13.240053145885486
19.69882203964029,77.16406620370402,3.5421188734490237
11.290136055208123,75.4602855408906,2.329136228447137
18.63443588130443,81.6008406046047,4.2684828574824305
16.480914426844564,80.83825740930752,17.96809362316393
13.864564883185931,70.15408482079579,3.4273874433361744
14.300449445586963,88.6255712233886,6.538613551581817
17.832656545327698,81.74445071129591,7.742270230057953
22.380488314665705,78.92437054289026,-0.3203223776136852
19.908910274046935,91.73981594320367,-0.3320094885158209
16.840722139986283,82.534093965083,5.773616699892648
14.865116292976644,73.39976832377621,13.078627192141724
21.160166532255758,75.37838201269982,12.078802093131454
24.763381281604083,77.77266646966785,5.627938146386225
20.459310336527874,75.14380180337612,6.689211196444818
19.293015954423982,87.82149359062296,12.61930885376443
17.50070551127537,79.09671144164147,5.49113754034164
19.40811846906721,94.38827364258924,6.86661471422124
17.622683255017016,83.23950416080403,12.972267213330968
18.294208290652342,81.11269917241535,11.609941537233343
29.248776388311626,77.90595990398953,9.629118179516638
17.668597242817132,80.38702329110359,-1.616950299395052
9.681314944455172,83.07754350031765,14.89307181007182
23.722069243612196,78.69091050128544,6.12253851933505
11.970578032995947,81.11701135577988,12.765269297644371
15.71694578667866,85.46734054013055,10.420548471327063
23.769955729908887,76.67701765852652,6.397359333961057
17.980023119384388,78.65083341704816,8.557527518119057
20.18933473282233,82.9098684114988,14.004028308011472
27.72519724092915,79.41905738141207,12.312605585694623
20.878294857632902,86.12253624962676,15.962767635438347
26.495075312201692,77.43014036865847,2.259265372289798
24.45146035253981,80.74460601945974,13.314402717755904
21.619342501050248,83.7981974542694,11.054606468602888
20.561489696878894,80.90349223669712,14.723621977666557
21.820467973464666,83.48628391136198,1.7281885440110294
19.187412961366437,85.34190775970839,8.640485544504234
17.044422440948534,78.92749296382397,5.502986514418229
16.02523179154223,80.03854757831893,9.722139512811578
48.55328501673807,22.733929284995085,3.6904134081180784
51.6130568802158,19.985194865084402,4.169412096779038
47.97944090190384,13.803620870566204,2.4627511121944226
50.66439606762616,16.658639410717843,3.091488940717234
51.9318073363398,20.804913483460062,3.5297727059674058
45.064619296463846,19.116286675030917,7.7762813850318295
52.98383888259809,19.68851183716369,11.419424189046206
52.68796285581643,18.9456024531955,-6.188961067783991
52.73084490432195,14.062860983874081,9.184209714072246
54.63081759439903,31.27028261982532,11.407763709470425
47.8099729670744,23.650226133138588,7.54166001865511
41.95282269927809,28.94120295568516,7.77722042932823
47.09915744758668,20.643568202737406,5.394147502176202
46.970989625958076,21.96402618157551,1.1104211413382319
55.62439127241234,5.64995971026406,6.122774444113092
52.84348099042046,14.101602396755164,2.269255864541639
52.13880222038855,28.827277720282652,10.22560034526746
44.89519110516897,25.127541303865804,10.413350141909186
41.26553596610037,25.573314295649816,8.521025901116971
56.00542138322659,15.192839248568955,0.35254345141199117
50.475616342460775,18.38916873247849,2.7303095042892442
47.66581533007664,19.35350657181026,-5.743396976717497
50.50248833231142,22.27536675028503,5.306242144883924
49.800427777052214,23.059926953763288,16.23240941016771
39.36673081234463,23.36974664753309,6.92246153993745
53.97552356743519,15.961010788060761,-5.15204954449916
48.66715108807301,18.001453975542955,-1.0210182960338603
46.486725838365096,23.175043250845174,3.0768798494677236
49.45830251973077,21.17458593312572,7.4246923413806485
50.36071960175496,24.914187467059726,4.161075743827981
51.94416471618616,10.452597120562736,3.7718761240792964
53.669679283508266,24.59728998624953,13.486034763713294
52.640177839450324,21.87399439506209,3.986407862968116
49.88334596353001,23.91086007856218,7.488857727225094
47.93347595284606,13.205272639182152,-1.7604952453670055
46.848125624347745,21.03668345880801,-2.142067817254448
58.04917403177492,22.435752328608626,-3.018428375634283
52.4697436997673,20.205720012852005,9.66638448541507
52.91216528693568,29.877889411865432,17.806009438752056
50.125870735767535,21.791273390034103,0.009686410392943046
51.15907167092522,15.865482531426595,-5.738648874703024
46.23071235224465,12.297760084836227,10.35593922814007
51.150731881973336,19.439729754390967,15.52220254968313
46.70840522486216,12.582947138721277,10.880777824216022
60.21498356174331,21.816322796296898,-1.8556262099425505
48.75744950106823,12.00500404204272,6.1991566661274105
58.68209964786013,12.60816150296145,2.9333056900026975
57.92606506292383,17.92146337055034,6.513237665469034
58.69574793578536,24.26743158082749,1.247699790139389
43.229532321224,23.40592793291008,8.53608782000986
47.95628601921673,23.066997851354856,9.608009420139158
53.494024822900336,23.417039276188838,-0.8770123992374899
56.496600948865925,27.6715604680401,12.287570924933089
46.07987598556935,21.892843697487475,0.18288486457995123
49.17351443671851,24.278070031786456,-0.848267633935488
48.60675507777253,22.401887619820698,0.47879122357459636
52.606019234239454,20.78127612153316,0.019884721970276686
51.85479237018092,26.87635043027607,13.534294302161186
50.94146543475473,27.92091834746789,2.4187245822072
51.318954241681936,21.166343302749056,8.860138459208855
52.65819715338258,21.074929791205662,8.770121065349262
45.19147019323435,21.651292853558136,16.005478950607568
53.89306272574071,13.048697960261903,8.099751249604358
48.829623330675744,20.920600190436286,5.404668211878752
54.61377597577428,21.17054650716391,2.9881264259511857
44.68917736107017,21.325144415264404,3.116356545205342
44.761797048436996,23.463251570416432,0.7951261410041157
42.54768860218277,20.27821519936433,6.0306001203288755
49.646921080942406,11.517058864446017,-7.54263491842843
41.60440207679824,19.042022129210558,-1.1850226487699977
43.05918320430831,23.604288298032824,8.874523839430733
53.61880677237642,18.686844071712226,15.817069977097233
49.508197228144034,17.898717866835643,7.379847690496748
57.79775703481221,22.30934544839524,8.414736163966317
52.41904856582676,17.96181290051978,11.961175593795659
46.32964816174541,19.207036568725233,9.411352997665873
45.17834224749848,22.342969726754333,6.711937329697858
46.966942573333,12.491119390564322,1.4383612653691298
55.75979404780219,18.356577409269903,9.482152288931946
54.64425966877991,15.084609851060868,2.3399828085999803
54.37210656994775,22.688788243439287,-7.0919658448557
50.95158023547095,24.621855412380874,-0.45758468770229754
61.96311824406226,16.02300289238876,-3.7266960359935926
41.11047565549774,16.16092587026394,8.035814270564279
60.815177389844116,21.440008604967293,-0.5640326906257602
43.93479458816636,18.137669322298304,2.3743017995679834
42.187964737126094,19.319516335390894,8.436823510282945
56.470339341652924,13.708498478349105,3.2637636494316307
58.18260959041099,14.67569861775873,6.155844130880194
43.484339960746404,13.368593869915202,-3.800139107914367
56.11691271493722,11.141603563843889,2.1716771052624972
49.37872230049107,21.817264490087258,16.907685698900245
48.80160619125442,19.520748312661766,3.2604470751155112
54.95694976742998,12.059331466145888,-4.465133531751613
43.71574310143434,16.541102409086253,6.691459801204362
56.165250217277325,15.084635449822285,2.5048266317133385
55.205055784506605,18.746576227377606,5.729248711542013
44.89717745285249,20.486925692452424,17.785127692408118
58.458775630827134,15.313765946929049,-0.6581786917587813
53.4501133088479,15.437839268865119,-1.6383443575286272
14.735132812758087,28.528613819708465,14.322693020993556
20.737990292144588,28.224939942654444,7.988301526564463
26.35013171609109,27.494675740065464,-1.0194831810989022
25.051443819036237,34.11876875869536,17.14822237325614
18.532186539290272,28.962694058021523,8.758777147365187
25.480529911402982,31.383588311870014,7.01255056915333
11.201907317760137,23.753649845695335,8.529002686032257
15.174726957268991,28.397777145486803,7.66779387794204
17.177587577612293,25.096674480070366,8.91846089878322
20.896317101268124,34.04865355832436,13.776270056823087
14.94540314985466,24.747996170821033,17.981784227258807
13.00715458311863,34.29456964661106,6.746532958278076
17.46412510311967,33.75047162466038,7.066087366934688
23.55475309078932,30.083808416266475,11.158676060821923
18.92623316091644,31.537107059187715,1.4357859018238663
17.632138695776852,34.96284274685885,14.329004826838016
15.512787128598305,26.315337430737785,7.635910925830952
19.887794526501484,40.56693648893072,7.378308109923041
16.338152783984373,34.927599846698,7.168084694624458
23.421520326202835,23.815448775261615,7.428694861537792
17.783162795112517,32.850693226557105,9.9559629822055
20.322925010885346,30.71732940697785,9.87060898672109
30.0453833774576,27.87095020182588,9.361342491651014
25.73269420763994,33.80465571818659,9.317090889599072
22.981512572403947,26.37608902218093,18.121823893309852
21.881314719990907,28.43093499084228,7.5937243395083005
16.355067741912777,26.032581068958923,9.247537335293451
16.93460711477071,36.97075122710343,8.605131464049425
20.979845014157952,27.531877473897822,20.872943992412317
21.179470285003408,30.541279542449534,6.018801305473168
18.420322958027675,19.24764712508489,18.72495077775441
21.606728821574343,32.461264634579685,9.585187044103934
21.700104371779943,20.627140283632908,13.257493965104903
16.295644152199312,29.276599218858692,5.107706622188214
19.31535041205446,35.36767581938657,9.830556136208335
21.655853107554485,34.08560561187856,15.055031241584647
25.711955942318934,29.412920106781314,12.594539779006809
22.2285328450953,37.892468017058384,11.850484568568694
25.279533572271273,28.447095598234156,13.210469179352128
30.38710009587712,34.26617167113318,12.840826167418278
21.38491067098644,34.68591990061907,15.724969116862322
20.420355568774788,32.9600425395534,6.086083879855354
18.592025359077777,22.401647830589862,8.789906551720662
24.493125347420683,31.171667149207757,6.633785772861826
19.51354806505592,26.8611789643754,0.46654192514273163
21.422399750930754,21.56860682687453,11.467640560221886
19.840031038493148,33.0652653282221,11.492053007746497
24.019211436752837,32.470574066469524,8.325457414775341
20.21118713978402,29.679523073217148,11.882761989277297
16.08933068903682,30.27256309660303,5.664940255514478
27.862094686301617,31.41697410629614,9.9967037248026
27.700455530858065,26.136127166826764,7.142609569783202
16.99012361094843,41.19178499851472,8.058983613382775
24.272031452728246,35.97062370729069,5.5490588806570464
21.021172325450628,23.50118213360453,5.563182532200872
22.108359157251975,30.698591077114532,16.138461967808748
16.741401782816155,28.441425772094473,3.9981982658681536
28.03171538465884,40.02587564215311,6.072655052362071
19.11118715572123,26.759089431287325,10.534433239945862
24.993601300146064,35.69468587945569,9.234562427771776
14.319913530795738,28.1386256929174,15.181105001570998
17.82410886266208,32.249320061083054,3.8640094573046078
25.195919479008097,20.356835877721345,10.26247737012242
24.89394529481431,31.164375700656844,8.860728200989946
15.520444359258386,32.094367296006595,2.6482242317224527
19.181113267747698,26.745929114567105,6.9943443184981
11.973667205221593,22.71517761598816,14.453954128868183
27.036905543960216,33.65765075748109,8.90623704664478
17.220074584015805,32.50644987089865,17.20868498298178
11.457432747777812,23.561923166012136,15.807222712423773
17.4424321093745,37.04579747680842,6.91376800971296
15.723129415722086,40.57088245551893,7.143923283688418
26.863951560238128,29.83576673446353,11.412373979802716
12.48315422436476,23.713939241457282,9.54485350508702
19.127757275043866,28.187396702171764,12.537742657621152
19.504734656073047,28.62539241851585,6.085557294812045
11.024186966080094,35.12611035109738,14.859727806016405
22.22278812190611,32.462259143108525,3.8102356911488746
14.806365350040672,40.85362867712899,6.356711912201389
18.686604948009524,37.59559720683185,12.609529384692173
19.966812674802,27.296819298497923,5.97987557256265
19.512312822564947,24.993654402493423,12.282252384623071
18.92291478181277,25.574120586351995,1.9561022482310264
24.13374441065924,41.90752269007099,8.658675919203132
23.933922953094715,31.23156132049663,11.880075652234755
23.56368889522213,29.447058449080384,12.688874883218048
23.966948294951408,31.797219872934217,11.255022589524401
20.7553454597779,39.61324860061717,14.15591073712721
18.596732109609828,33.871848900786155,17.62377251000134
20.71272079554363,36.4007912018948,5.582421954815201
7.729393572341724,25.58785540453785,5.599383378549593
25.478141573925,29.543467034139887,2.6940889019555625
21.6820822479572,30.60484094544297,2.7189680043407396
21.04881054790276,36.97069936744358,6.058414292332689
17.21039407859494,25.871121425417975,5.655847317176955
13.586097813042262,29.35501703780931,7.599769282832309
25.743951111781456,31.810424646011292,17.673502347646032
15.978337061164442,21.766779180913215,3.518936255242883
20.889320257179953,28.937971279280003,14.196380314757032
14.057350192077244,29.813245172662114,20.853562428131987
