timestamp,PJME_MW
2018-01-06 23:00:00,985.4308295425598
2018-01-07 00:00:00,1024.324136257178
2018-01-07 01:00:00,1059.2515226000846
2018-01-07 02:00:00,1085.914499932124
2018-01-07 03:00:00,1267.2018650562786
2018-01-07 04:00:00,1234.7965801314986
2018-01-07 05:00:00,1233.3600165866524
2018-01-07 06:00:00,1153.7836901380726
2018-01-07 07:00:00,1152.0630173651102
2018-01-07 08:00:00,1150.0215388374997
2018-01-07 09:00:00,1169.2175318313907
2018-01-07 10:00:00,1124.3254877456723
2018-01-07 11:00:00,1011.085175032149
2018-01-07 12:00:00,962.9528624024409
2018-01-07 13:00:00,842.0997199110512
2018-01-07 14:00:00,892.9473164466635
2018-01-07 15:00:00,816.3783870177803
2018-01-07 16:00:00,888.9847459216403
2018-01-07 17:00:00,821.378369767622
2018-01-07 18:00:00,776.5365421304008
2018-01-07 19:00:00,867.6754164345016
2018-01-07 20:00:00,795.1676338001645
2018-01-07 21:00:00,816.4257597159308
2018-01-07 22:00:00,954.3337747281813
2018-01-07 23:00:00,886.6049894490826
2018-01-08 00:00:00,1025.2246001764715
2018-01-08 01:00:00,1074.1508655184577
2018-01-08 02:00:00,1107.728102623917
2018-01-08 03:00:00,1131.650392536708
2018-01-08 04:00:00,1098.054001522607
2018-01-08 05:00:00,1249.0594813681057
2018-01-08 06:00:00,1144.9459706439166
2018-01-08 07:00:00,1121.6862583771735
2018-01-08 08:00:00,1169.2940636964554
2018-01-08 09:00:00,1085.807313901177
2018-01-08 10:00:00,1046.4959229464166
2018-01-08 11:00:00,1037.1350482119124
2018-01-08 12:00:00,945.8341283034295
2018-01-08 13:00:00,968.7899471941384
2018-01-08 14:00:00,926.5339860761358
2018-01-08 15:00:00,826.8652050053969
2018-01-08 16:00:00,916.7894006494586
2018-01-08 17:00:00,820.1210175600074
2018-01-08 18:00:00,837.5544485333388
2018-01-08 19:00:00,781.620840696014
2018-01-08 20:00:00,894.8862448702974
2018-01-08 21:00:00,853.4301519527653
2018-01-08 22:00:00,925.2940864106852
2018-01-08 23:00:00,1086.862664023398
2018-01-09 00:00:00,894.3953917982006
2018-01-09 01:00:00,1043.6385280231545
2018-01-09 02:00:00,1136.6168249309055
2018-01-09 03:00:00,1078.1626679254389
2018-01-09 04:00:00,1193.6134195397176
2018-01-09 05:00:00,1150.3779851882846
2018-01-09 06:00:00,1219.8378447444675
2018-01-09 07:00:00,1115.6361648095324
2018-01-09 08:00:00,1154.0201979948652
2018-01-09 09:00:00,1029.2507944294207
2018-01-09 10:00:00,1122.8460411880283
2018-01-09 11:00:00,1022.599125087261
2018-01-09 12:00:00,1074.137379253105
2018-01-09 13:00:00,979.9544453171312
2018-01-09 14:00:00,973.7132580202612
2018-01-09 15:00:00,861.6313918780626
2018-01-09 16:00:00,780.8378696792801
2018-01-09 17:00:00,831.852470146332
2018-01-09 18:00:00,685.3122374459937
2018-01-09 19:00:00,839.954981420277
2018-01-09 20:00:00,777.1674756329996
2018-01-09 21:00:00,889.2920591298406
2018-01-09 22:00:00,888.3875455617343
2018-01-09 23:00:00,927.3472089665648
2018-01-10 00:00:00,985.6891888847855
2018-01-10 01:00:00,1087.745736445295
2018-01-10 02:00:00,1013.5614859463521
2018-01-10 03:00:00,1160.055322273721
2018-01-10 04:00:00,1235.9528466885533
2018-01-10 05:00:00,1189.2302885381077
2018-01-10 06:00:00,1212.667677582858
2018-01-10 07:00:00,1251.1403677820665
2018-01-10 08:00:00,1132.0253341907128
2018-01-10 09:00:00,1190.7271943502426
2018-01-10 10:00:00,1126.0532073168192
2018-01-10 11:00:00,1073.7531366139933
2018-01-10 12:00:00,972.9971565684019
2018-01-10 13:00:00,971.5000914473027
2018-01-10 14:00:00,858.0079084948409
2018-01-10 15:00:00,829.1338445884729
2018-01-10 16:00:00,715.30149774759
2018-01-10 17:00:00,731.6660223230006
2018-01-10 18:00:00,834.6010532882259
2018-01-10 19:00:00,820.5048007431672
2018-01-10 20:00:00,790.944578962959
2018-01-10 21:00:00,915.9101524902893
2018-01-10 22:00:00,914.0861563759773
2018-01-10 23:00:00,908.1468387939493
2018-01-11 00:00:00,960.7494225768748
2018-01-11 01:00:00,1077.3575302248428
2018-01-11 02:00:00,1181.312354809374
2018-01-11 03:00:00,1106.7925629375636
2018-01-11 04:00:00,1222.0014933858552
2018-01-11 05:00:00,1219.732265356279
2018-01-11 06:00:00,1223.572912016555
2018-01-11 07:00:00,1129.420245167704
2018-01-11 08:00:00,1282.4337148754328
2018-01-11 09:00:00,1092.143654574877
2018-01-11 10:00:00,1219.5796441644852
2018-01-11 11:00:00,1053.0659337135623
2018-01-11 12:00:00,973.5061337797729
2018-01-11 13:00:00,951.8572030142287
2018-01-11 14:00:00,947.4855294400211
2018-01-11 15:00:00,851.8411091642365
2018-01-11 16:00:00,882.1939970222192
2018-01-11 17:00:00,805.4143744467239
2018-01-11 18:00:00,805.7652811110817
2018-01-11 19:00:00,843.0981415075454
2018-01-11 20:00:00,838.7687838128663
2018-01-11 21:00:00,861.4457571937372
2018-01-11 22:00:00,875.7574646175564
2018-01-11 23:00:00,875.503511102457
2018-01-12 00:00:00,955.6227238258193
2018-01-12 01:00:00,1011.8313616591761
2018-01-12 02:00:00,1146.5554289532079
2018-01-12 03:00:00,1241.0050888736448
2018-01-12 04:00:00,1138.2838925085641
2018-01-12 05:00:00,1143.3436860370114
2018-01-12 06:00:00,1173.6809952954522
2018-01-12 07:00:00,1225.0506440917516
2018-01-12 08:00:00,1190.1971786265938
2018-01-12 09:00:00,1134.7653752796257
2018-01-12 10:00:00,1068.6258712255492
2018-01-12 11:00:00,1038.3376594244708
2018-01-12 12:00:00,949.1147167927115
2018-01-12 13:00:00,979.522313415736
2018-01-12 14:00:00,809.4076281294849
2018-01-12 15:00:00,859.0520266130652
2018-01-12 16:00:00,858.6530134620604
2018-01-12 17:00:00,875.1496205190035
2018-01-12 18:00:00,856.7786598479989
2018-01-12 19:00:00,871.5018129003869
2018-01-12 20:00:00,850.9096835799614
2018-01-12 21:00:00,864.6296928277814
2018-01-12 22:00:00,901.8078272204258
2018-01-12 23:00:00,992.3251728186385
2018-01-13 00:00:00,996.1705753128226
2018-01-13 01:00:00,1154.9793734400168
2018-01-13 02:00:00,1125.8871369657043
2018-01-13 03:00:00,1164.0132501927249
2018-01-13 04:00:00,1238.245343640474
2018-01-13 05:00:00,1130.6873294524298
2018-01-13 06:00:00,1268.5534817631387
2018-01-13 07:00:00,1267.9363501098583
2018-01-13 08:00:00,1056.8171087018882
2018-01-13 09:00:00,1165.214873134145
2018-01-13 10:00:00,1127.256141543389
2018-01-13 11:00:00,985.3631260993002
2018-01-13 12:00:00,1140.267878534582
2018-01-13 13:00:00,912.702158080482
2018-01-13 14:00:00,892.619649954476
2018-01-13 15:00:00,913.4071219812602
2018-01-13 16:00:00,846.8713328591033
2018-01-13 17:00:00,765.3921693877683
2018-01-13 18:00:00,825.722705888892
2018-01-13 19:00:00,809.1914392636892
2018-01-13 20:00:00,885.1438065011132
2018-01-13 21:00:00,882.3004440993677
2018-01-13 22:00:00,898.9712441345918
2018-01-13 23:00:00,880.7857854780552
2018-01-14 00:00:00,1021.2835022290543
2018-01-14 01:00:00,1090.2359332141118
2018-01-14 02:00:00,923.9972522476407
2018-01-14 03:00:00,1117.7522408835061
2018-01-14 04:00:00,1215.2822379467036
2018-01-14 05:00:00,1106.8164217764304
2018-01-14 06:00:00,1240.789266413651
2018-01-14 07:00:00,1209.7770075547025
2018-01-14 08:00:00,1205.0596778987558
2018-01-14 09:00:00,1224.0167285211558
2018-01-14 10:00:00,1096.8358726846966
2018-01-14 11:00:00,1062.0323641513892
2018-01-14 12:00:00,1000.7600173991269
2018-01-14 13:00:00,938.1157410623018
2018-01-14 14:00:00,814.9957467975108
2018-01-14 15:00:00,874.4396011449437
2018-01-14 16:00:00,886.6787825260666
2018-01-14 17:00:00,788.9095915290769
2018-01-14 18:00:00,885.5804355739472
2018-01-14 19:00:00,720.3479628520794
2018-01-14 20:00:00,836.3461453736074
2018-01-14 21:00:00,937.317984438604
2018-01-14 22:00:00,858.6901438491402
2018-01-14 23:00:00,956.527584447613
2018-01-15 00:00:00,1036.2803886780678
2018-01-15 01:00:00,985.4719339822202
2018-01-15 02:00:00,1096.0621759998255
2018-01-15 03:00:00,1093.458687909855
2018-01-15 04:00:00,1209.4161868389515
2018-01-15 05:00:00,1160.9025524145811
2018-01-15 06:00:00,1133.2789696036214
2018-01-15 07:00:00,1185.6870792939328
2018-01-15 08:00:00,1139.536729997606
2018-01-15 09:00:00,1196.8889666353552
2018-01-15 10:00:00,1053.5518142160363
2018-01-15 11:00:00,1060.51385276745
2018-01-15 12:00:00,1012.0061972730163
2018-01-15 13:00:00,921.49343656669
2018-01-15 14:00:00,975.4778483585751
2018-01-15 15:00:00,836.8155857873547
2018-01-15 16:00:00,912.564201074181
2018-01-15 17:00:00,759.1805506881901
2018-01-15 18:00:00,834.7814458017843
2018-01-15 19:00:00,834.222395119001
2018-01-15 20:00:00,789.4996463680964
2018-01-15 21:00:00,901.5440558967758
2018-01-15 22:00:00,931.5138332194219
2018-01-15 23:00:00,989.4529980500619
2018-01-16 00:00:00,1033.5614052885169
2018-01-16 01:00:00,1037.2632570007356
2018-01-16 02:00:00,1093.8857497978763
2018-01-16 03:00:00,1114.6530929796363
2018-01-16 04:00:00,1151.8974894924704
2018-01-16 05:00:00,1194.4043671321158
2018-01-16 06:00:00,1160.0939295019584
2018-01-16 07:00:00,1205.2230376032023
2018-01-16 08:00:00,1139.3129408902282
2018-01-16 09:00:00,1104.7861177404632
2018-01-16 10:00:00,1076.4474084758567
2018-01-16 11:00:00,1049.2404474927612
2018-01-16 12:00:00,1042.550674545808
2018-01-16 13:00:00,929.0963906983293
2018-01-16 14:00:00,842.2887046240456
2018-01-16 15:00:00,854.0196507518186
2018-01-16 16:00:00,789.0936131205124
2018-01-16 17:00:00,842.6591449358667
2018-01-16 18:00:00,838.9336366182341
2018-01-16 19:00:00,807.8477142230587
2018-01-16 20:00:00,781.9672695118065
2018-01-16 21:00:00,917.5811236438598
2018-01-16 22:00:00,850.0506730622412
2018-01-16 23:00:00,1028.72206017008
2018-01-17 00:00:00,1017.6727396772085
2018-01-17 01:00:00,1042.2042470522554
2018-01-17 02:00:00,1129.9021353910443
2018-01-17 03:00:00,1210.1103771965052
2018-01-17 04:00:00,1183.1226469649737
2018-01-17 05:00:00,1238.5937324774907
2018-01-17 06:00:00,1218.2106740032589
2018-01-17 07:00:00,1189.5357203000174
2018-01-17 08:00:00,1225.4903477001246
2018-01-17 09:00:00,1047.6787730801648
2018-01-17 10:00:00,1136.393448422748
2018-01-17 11:00:00,1036.8591353250067
2018-01-17 12:00:00,1020.4105908533612
2018-01-17 13:00:00,913.8426038682748
2018-01-17 14:00:00,789.9000175391891
2018-01-17 15:00:00,874.5490817285538
2018-01-17 16:00:00,776.6082937709986
2018-01-17 17:00:00,859.0961175424869
2018-01-17 18:00:00,746.6847191486025
2018-01-17 19:00:00,775.2373060936009
2018-01-17 20:00:00,854.7378547581363
2018-01-17 21:00:00,815.1007609437222
2018-01-17 22:00:00,939.8944296259489
2018-01-17 23:00:00,997.841349888941
2018-01-18 00:00:00,982.293556047222
2018-01-18 01:00:00,1108.4896187877816
2018-01-18 02:00:00,1117.6850316130995
2018-01-18 03:00:00,1149.7439564450356
2018-01-18 04:00:00,1083.2576626480247
2018-01-18 05:00:00,1180.670159074933
2018-01-18 06:00:00,1167.305168970601
2018-01-18 07:00:00,1130.2668733449004
2018-01-18 08:00:00,1220.7175857703276
2018-01-18 09:00:00,1194.7266157908655
2018-01-18 10:00:00,1105.0174950713265
2018-01-18 11:00:00,990.0624821818628
2018-01-18 12:00:00,1034.6857180127804
2018-01-18 13:00:00,918.59901358607
2018-01-18 14:00:00,896.5991328882886
2018-01-18 15:00:00,904.0450076887956
2018-01-18 16:00:00,732.1825937238713
2018-01-18 17:00:00,762.015767326895
2018-01-18 18:00:00,828.0950560479637
2018-01-18 19:00:00,793.1672756008566
2018-01-18 20:00:00,808.8073476609356
2018-01-18 21:00:00,946.0969529555007
2018-01-18 22:00:00,843.347444249689
2018-01-18 23:00:00,975.0940785749227
2018-01-19 00:00:00,985.7146200886001
2018-01-19 01:00:00,1104.4492592174247
2018-01-19 02:00:00,1136.1443227484044
2018-01-19 03:00:00,1183.99426631856
2018-01-19 04:00:00,1263.3654139433715
2018-01-19 05:00:00,1186.1821517355113
2018-01-19 06:00:00,1265.0333448745532
2018-01-19 07:00:00,1176.7238054523114
2018-01-19 08:00:00,1193.0764873942076
2018-01-19 09:00:00,1220.6433501754084
2018-01-19 10:00:00,1100.3303757882743
2018-01-19 11:00:00,1044.2784067614334
2018-01-19 12:00:00,1049.1061554637006
2018-01-19 13:00:00,910.3871261412642
2018-01-19 14:00:00,778.1607536231054
2018-01-19 15:00:00,888.9236702478836
2018-01-19 16:00:00,697.8454880875722
2018-01-19 17:00:00,838.6546546372427
2018-01-19 18:00:00,824.7933031934015
2018-01-19 19:00:00,806.1528700568164
2018-01-19 20:00:00,905.9607746140261
2018-01-19 21:00:00,804.761772855449
2018-01-19 22:00:00,826.996748420634
2018-01-19 23:00:00,944.874131236331
2018-01-20 00:00:00,1016.6224595479374
2018-01-20 01:00:00,1002.1446069421662
2018-01-20 02:00:00,1065.7059917298675
2018-01-20 03:00:00,1203.1894384839952
2018-01-20 04:00:00,1222.8959997002114
2018-01-20 05:00:00,1274.6928918266626
2018-01-20 06:00:00,1145.8092178384607
2018-01-20 07:00:00,1238.4046212624894
2018-01-20 08:00:00,1192.7331664444089
2018-01-20 09:00:00,1092.6303468458846
2018-01-20 10:00:00,1119.9374623404387
2018-01-20 11:00:00,1051.4504059017281
2018-01-20 12:00:00,997.9161423858402
2018-01-20 13:00:00,912.2896435999129
2018-01-20 14:00:00,891.8709837373473
2018-01-20 15:00:00,889.67519112947
2018-01-20 16:00:00,874.2510085816268
2018-01-20 17:00:00,819.4643168830632
2018-01-20 18:00:00,785.2924070252122
2018-01-20 19:00:00,774.1591262442888
2018-01-20 20:00:00,831.572522278716
2018-01-20 21:00:00,934.3673408922645
2018-01-20 22:00:00,888.5195410414963
2018-01-20 23:00:00,912.8910777735738
2018-01-21 00:00:00,970.5141135219266
2018-01-21 01:00:00,1070.4845668275318
2018-01-21 02:00:00,1060.5241196886543
2018-01-21 03:00:00,1160.947583054804
2018-01-21 04:00:00,1229.4650093055836
2018-01-21 05:00:00,1193.6262062198734
2018-01-21 06:00:00,1226.2496045617308
2018-01-21 07:00:00,1167.1876750390234
2018-01-21 08:00:00,1181.3056006782117
2018-01-21 09:00:00,1184.4536973845818
2018-01-21 10:00:00,1123.9248448064914
2018-01-21 11:00:00,1073.9589132145747
2018-01-21 12:00:00,988.3771986505545
2018-01-21 13:00:00,873.9411181942693
2018-01-21 14:00:00,899.2731418386627
2018-01-21 15:00:00,882.246230219291
2018-01-21 16:00:00,850.971678695125
2018-01-21 17:00:00,777.4285968567364
2018-01-21 18:00:00,893.9113567906581
2018-01-21 19:00:00,898.4443060423363
2018-01-21 20:00:00,769.3136060398903
2018-01-21 21:00:00,843.5160924380286
2018-01-21 22:00:00,868.5616859266505
2018-01-21 23:00:00,994.4189763198401
2018-01-22 00:00:00,958.5090345735058
2018-01-22 01:00:00,1070.1726761864322
2018-01-22 02:00:00,1103.1550100319312
2018-01-22 03:00:00,1174.0729393813622
2018-01-22 04:00:00,1158.7260834810756
2018-01-22 05:00:00,1115.013121946917
2018-01-22 06:00:00,1252.4849533249583
2018-01-22 07:00:00,1164.3126970584879
2018-01-22 08:00:00,1209.5227311060532
2018-01-22 09:00:00,1176.536290891292
2018-01-22 10:00:00,1022.6741567995564
2018-01-22 11:00:00,1011.9316867516957
2018-01-22 12:00:00,974.9252452886041
2018-01-22 13:00:00,984.950376977501
2018-01-22 14:00:00,852.135284453715
2018-01-22 15:00:00,823.5056165619194
2018-01-22 16:00:00,845.3294398360733
2018-01-22 17:00:00,791.3159955447601
2018-01-22 18:00:00,805.4228473955475
2018-01-22 19:00:00,839.5940869584098
2018-01-22 20:00:00,893.3793592168862
2018-01-22 21:00:00,840.8837044911783
2018-01-22 22:00:00,861.3620285537161
2018-01-22 23:00:00,936.2369116012807
2018-01-23 00:00:00,966.7115184584645
2018-01-23 01:00:00,1060.0700738876467
2018-01-23 02:00:00,1098.8614329802674
2018-01-23 03:00:00,1113.951207869684
2018-01-23 04:00:00,1131.9698333785154
2018-01-23 05:00:00,1109.028262215791
2018-01-23 06:00:00,1124.6464571995464
2018-01-23 07:00:00,1189.2641432302796
2018-01-23 08:00:00,1196.7580922898067
2018-01-23 09:00:00,1158.937586554119
2018-01-23 10:00:00,1200.1528898139425
2018-01-23 11:00:00,1064.428283845488
2018-01-23 12:00:00,1060.9160870131388
2018-01-23 13:00:00,884.8729510679714
2018-01-23 14:00:00,827.4006437788993
2018-01-23 15:00:00,885.6355643164062
2018-01-23 16:00:00,816.3535802279742
2018-01-23 17:00:00,891.3134013579181
2018-01-23 18:00:00,777.2982190057681
2018-01-23 19:00:00,792.2188681037915
2018-01-23 20:00:00,837.2515356836766
2018-01-23 21:00:00,742.740322196648
2018-01-23 22:00:00,826.7454170548343
2018-01-23 23:00:00,982.0400867658132
2018-01-24 00:00:00,1031.0869862897416
2018-01-24 01:00:00,1060.2032614939176
2018-01-24 02:00:00,1080.696982618147
2018-01-24 03:00:00,1196.770776101469
2018-01-24 04:00:00,1159.039956257536
2018-01-24 05:00:00,1178.2911860286054
2018-01-24 06:00:00,1214.717163033525
2018-01-24 07:00:00,1154.9123886661932
2018-01-24 08:00:00,1180.4085379474616
2018-01-24 09:00:00,1143.0692622945244
2018-01-24 10:00:00,1142.5490242553299
2018-01-24 11:00:00,1096.3947941038678
2018-01-24 12:00:00,966.2656330066735
2018-01-24 13:00:00,975.6088237954007
2018-01-24 14:00:00,960.26497973713
2018-01-24 15:00:00,824.1911072397667
2018-01-24 16:00:00,827.6186657418298
2018-01-24 17:00:00,742.0469371419749
2018-01-24 18:00:00,778.3871672998168
2018-01-24 19:00:00,789.1566212607304
2018-01-24 20:00:00,801.2554985814495
2018-01-24 21:00:00,871.022567326522
2018-01-24 22:00:00,815.3617282857456
2018-01-24 23:00:00,866.5313505134615
2018-01-25 00:00:00,1005.8672522175023
2018-01-25 01:00:00,1076.04012033165
2018-01-25 02:00:00,1094.6486675993717
2018-01-25 03:00:00,1101.9741543783105
2018-01-25 04:00:00,1123.905499970246
2018-01-25 05:00:00,1201.6329866790677
2018-01-25 06:00:00,1190.3080114403244
2018-01-25 07:00:00,1160.0278247407157
2018-01-25 08:00:00,1113.618269553208
2018-01-25 09:00:00,1123.9830152268758
2018-01-25 10:00:00,1011.0323334684806
2018-01-25 11:00:00,1076.8764120177307
2018-01-25 12:00:00,990.1463731469645
2018-01-25 13:00:00,940.0959117250799
2018-01-25 14:00:00,943.9822216326866
2018-01-25 15:00:00,850.0298462983731
2018-01-25 16:00:00,858.5503600059799
2018-01-25 17:00:00,875.1071103770569
2018-01-25 18:00:00,881.0915733296491
2018-01-25 19:00:00,813.2844033736493
2018-01-25 20:00:00,818.0773506022938
2018-01-25 21:00:00,849.000921963011
2018-01-25 22:00:00,829.7475337153666
2018-01-25 23:00:00,944.1337443943954
2018-01-26 00:00:00,998.4932491316133
2018-01-26 01:00:00,1086.2439614459165
2018-01-26 02:00:00,1138.2466119255273
2018-01-26 03:00:00,1304.6570683860002
2018-01-26 04:00:00,1183.8104315798794
2018-01-26 05:00:00,1139.4617219861477
2018-01-26 06:00:00,1128.249692395552
2018-01-26 07:00:00,1142.8792762377493
2018-01-26 08:00:00,1151.0865930760556
2018-01-26 09:00:00,1242.4134663618559
2018-01-26 10:00:00,1085.9466167857636
2018-01-26 11:00:00,1060.373165185203
2018-01-26 12:00:00,1041.5576010571
2018-01-26 13:00:00,911.0672208304686
2018-01-26 14:00:00,920.4036119436414
2018-01-26 15:00:00,860.8459446629624
2018-01-26 16:00:00,765.5844140520635
2018-01-26 17:00:00,774.1823623093817
2018-01-26 18:00:00,807.8238219530733
2018-01-26 19:00:00,756.7899601360558
2018-01-26 20:00:00,808.620435678554
2018-01-26 21:00:00,999.5319128596451
2018-01-26 22:00:00,960.8286988020186
2018-01-26 23:00:00,974.3947518096792
2018-01-27 00:00:00,915.2430571259712
2018-01-27 01:00:00,1073.2611943625025
2018-01-27 02:00:00,1153.9525766490303
2018-01-27 03:00:00,1199.9327235235723
2018-01-27 04:00:00,1174.446388531966
2018-01-27 05:00:00,1235.4157271346314
2018-01-27 06:00:00,1183.2227312775585
2018-01-27 07:00:00,1137.9624336425209
2018-01-27 08:00:00,1151.0726554905045
2018-01-27 09:00:00,1103.5083429835488
2018-01-27 10:00:00,1134.9112137322495
2018-01-27 11:00:00,1156.6258828440257
2018-01-27 12:00:00,990.5397253352015
2018-01-27 13:00:00,985.3437354027643
2018-01-27 14:00:00,909.5095654870537
2018-01-27 15:00:00,812.3253554263634
2018-01-27 16:00:00,891.2992387005775
2018-01-27 17:00:00,758.9787636059059
2018-01-27 18:00:00,815.4076173743103
2018-01-27 19:00:00,803.6281654829899
2018-01-27 20:00:00,896.2217562220693
2018-01-27 21:00:00,848.6530781660947
2018-01-27 22:00:00,948.3397016295614
2018-01-27 23:00:00,975.6871655757363
2018-01-28 00:00:00,981.8183373489389
2018-01-28 01:00:00,1096.1686061955213
2018-01-28 02:00:00,1133.7003206272746
2018-01-28 03:00:00,1046.5828820765842
2018-01-28 04:00:00,1110.5964571541995
2018-01-28 05:00:00,1253.163364823056
2018-01-28 06:00:00,1187.3973483013517
